email_id,subject,body,sender,sender_domain,num_urls,num_exclaim,has_html,label
EM00121,Reminder: code review tomorrow,"Hi, just a friendly reminder that code review is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Maria",maria@github.com,github.com,0,0,0,0
EM00122,Verify your Amazon account now,"Hello, our records show your Amazon account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://secure-verify-account.com/t0sekkbp Thank you, Amazon Accounts Team",security@secure-verify-account.com,secure-verify-account.com,1,0,1,1
EM00123,Welcome to system maintenance,"Hi all, here is this week's newsletter covering system maintenance and other updates from around the company. Feel free to reply with feedback. Cheers, Jordan",jordan@outlook.com,outlook.com,0,0,0,0
EM00124,Re: the hiring panel feedback,"Hi, this is urgent - please review and approve the the hiring panel document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Wei",wei@hr.company.com,hr.company.com,1,0,0,0
EM00125,Re: Unusual activity detected - FedEx,"ALERT! Your payment could not be processed - update details now. To avoid disruption, please track your package here by clicking the secure link below: http://chase-verify-now.com/m5k8p4q0b8i This link will expire soon. FedEx Support",security@chase-verify-now.com,chase-verify-now.com,1,1,0,1
EM00126,Re: Unusual activity detected - Chase Bank,This is an automated message from Chase Bank. We detected unusual sign-in activity on your account. Please claim your reward before it expires using the link provided: http://irs-taxrefund-gov.com/dxvugw6m7b5c81 to prevent loss of access to your account and data.,support@irs-taxrefund-gov.com,irs-taxrefund-gov.com,3,0,1,1
EM00127,Verify your Chase Bank account now,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://dhl-tracking-parcel.xyz/ku8h5r8mn Let me know if you have any questions. Regards, Chase Bank Billing",noreply@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,3,0,1,1
EM00128,Reminder: the annual conference tomorrow,"Hello, please find attached the invoice #8106 for the annual conference. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Chris",chris@university.edu,university.edu,1,0,1,0
EM00129,Team meeting notes - engineering sync,"Hi, this is urgent - please review and approve the engineering sync document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Wei",wei@outlook.com,outlook.com,0,0,0,0
EM00130,Re: Unusual activity detected - Wells Fargo,Congratulations! You have been selected to receive a reward from Wells Fargo. Claim your reward before it expires: http://hdfc-netbanking-secure.in/vddwvb853 Offer valid for 24 hours only. Do not share this email.,noreply@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,1,1,0,1
EM00131,You have a new message from IRS,"Hello, our records show your IRS account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://dhl-tracking-parcel.xyz/qvayxar6y Thank you, IRS Accounts Team",account-team@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,3,0,1,1
EM00132,Project update - holiday schedule,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",fatima@client-firm.com,client-firm.com,0,0,1,0
EM00133,URGENT: Action required on your HDFC Bank account,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://microsoft-office365-verify.com/fe0mp2i Let me know if you have any questions. Regards, HDFC Bank Billing",support@microsoft-office365-verify.com,microsoft-office365-verify.com,3,0,1,1
EM00134,Re: Unusual activity detected - Chase Bank,"Dear Customer, Your refund of $850.00 is pending your confirmation. Update your billing information: http://secure-verify-account.com/nxb5jtb Failure to respond within 24 hours will result in permanent suspension of your Chase Bank account. Regards, Chase Bank Security Team",security@secure-verify-account.com,secure-verify-account.com,3,0,0,1
EM00135,Re: the marketing campaign feedback,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",alex@outlook.com,outlook.com,1,0,1,0
EM00136,LinkedIn Security Alert,"Hello, our records show your LinkedIn account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://insta-help-center.com/q2bhaii Thank you, LinkedIn Accounts Team",support@insta-help-center.com,insta-help-center.com,2,0,1,1
EM00137,Verify your Apple ID account now,"Dear Customer, Immediate action required to avoid permanent closure. Reset your password immediately: http://dhl-tracking-parcel.xyz/r9v4k00ilu6vfu Failure to respond within 24 hours will result in permanent suspension of your Apple ID account. Regards, Apple ID Security Team",security@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,1,0,1,1
EM00138,Netflix Security Alert,"Dear User, our records show your payment method has failed. We detected unusual sign-in activity on your account. Track your package here: http://amaz0n-security.info/lem1qq4d3kzvh You must act now to avoid additional fees.",security@amaz0n-security.info,amaz0n-security.info,3,0,0,1
EM00139,URGENT: Action required on your Steam account,"Hello, our records show your Steam account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://netfIix-account.com/03g95p Thank you, Steam Accounts Team",account-team@netfIix-account.com,netfIix-account.com,1,0,0,1
EM00140,Your FedEx account has been limited,"Dear Customer, Unauthorized access attempt blocked - verify your identity. Reset your password immediately: http://netfIix-account.com/9zdo0d3fvnv Failure to respond within 24 hours will result in permanent suspension of your FedEx account. Regards, FedEx Security Team",support@netfIix-account.com,netfIix-account.com,1,0,1,1
EM00141,You have a new message from Steam,"Dear user, as part of a routine security review your Steam account access has been temporarily limited. Please confirm your details here to restore full access: http://dhl-tracking-parcel.xyz/v3zo7u We appreciate your prompt attention to this matter.",account-team@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,3,0,0,1
EM00142,Re: Unusual activity detected - Steam,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://microsoft-office365-verify.com/l90aobt328w6u Let me know if you have any questions. Regards, Steam Billing",noreply@microsoft-office365-verify.com,microsoft-office365-verify.com,2,0,1,1
EM00143,Re: the hiring panel feedback,"Hi all, here is this week's newsletter covering the hiring panel and other updates from around the company. Feel free to reply with feedback. Cheers, Chris",chris@hr.company.com,hr.company.com,1,0,0,0
EM00144,Re: Unusual activity detected - Netflix,"Hello, we noticed a problem with your last order. Your account will be suspended within 24 hours. Reset your password immediately: http://wellsfargo-alert-team.co/417vf0jqqnvc Sincerely, Netflix Customer Service",noreply@wellsfargo-alert-team.co,wellsfargo-alert-team.co,1,0,0,1
EM00145,URGENT: Action required on your Microsoft 365 account,Congratulations! You have been selected to receive a reward from Microsoft 365. Log in to secure your account: http://netfIix-account.com/4ozkfnot Offer valid for 24 hours only. Do not share this email.,security@netfIix-account.com,netfIix-account.com,1,1,0,1
EM00146,Re: Unusual activity detected - PayPal,"Dear user, as part of a routine security review your PayPal account access has been temporarily limited. Please confirm your details here to restore full access: http://hdfc-netbanking-secure.in/zxtnsrtwlxd We appreciate your prompt attention to this matter.",security@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,1,0,0,1
EM00147,Weekly newsletter: holiday schedule,"Hello, please find attached the invoice #5660 for holiday schedule. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Neha",neha@gmail.com,gmail.com,1,0,1,0
